sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
3847	1	सूत्रों	सूत्र	n	m	pl	3	o	0_के_अनुसार	0	-	चाहती	चाह	k7a
3847	2	के	के	psp	m	-	-	o	-	-	-	सूत्रों	सूत्र	lwg__psp
3847	3	अनुसार	अनुसार	n	m	-	-	o	-	-	-	सूत्रों	सूत्र	lwg__psp
3847	4	,	COMMA	punc	-	-	-	-	-	-	-	सूत्रों	सूत्र	rsym
3847	5	मैडम	मैडम	n	f	sg	3	d	0	0	-	चाहती	चाह	k1
3847	6	युवा	युवा	adj	any	any	-	o	-	-	-	नेताओं	नेता	nmod__adj
3847	7	नेताओं	नेता	n	m	pl	3	o	0_को	0	-	देना	दे	k4
3847	8	को	को	psp	-	-	-	-	-	-	-	नेताओं	नेता	lwg__psp
3847	9	पार्टी	पार्टी	n	f	sg	3	o	0_में	0	-	देना	दे	k7
3847	10	में	में	psp	-	-	-	-	-	-	-	पार्टी	पार्टी	lwg__psp
3847	11	ज्यादा	ज्यादा	avy	-	-	-	-	-	-	-	तरजीह	तरजीह	nmod__adj
3847	12	तरजीह	तरजीह	n	f	sg	3	d	0	0	-	देना	दे	pof
3847	13	देना	दे	v	any	any	any	d	ना	nA	-	चाहती	चाह	k2
3847	14	चाहती	चाह	v	f	sg	3h	-	ता_है	wA	active	और	और	ccof
3847	15	हैं	है	v	any	sg	3h	-	है	hE	-	चाहती	चाह	lwg__vaux
3847	16	और	और	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
3847	17	उन्हें	वह	pn	any	pl	3	o	को	ko	-	देने	दे	k4
3847	18	कई	कई	avy	-	-	-	-	-	-	-	जिम्मेदारियां	जिम्मेदारी	nmod__adj
3847	19	महत्वपूर्ण	महत्वपूर्ण	adj	any	any	-	d	-	-	-	जिम्मेदारियां	जिम्मेदारी	nmod__adj
3847	20	जिम्मेदारियां	जिम्मेदारी	n	f	pl	3	d	0	0	-	देने	दे	k2
3847	21	देने	दे	v	any	any	any	o	ना_से	nA	-	किया	कर	rt
3847	22	से	से	psp	-	-	-	-	-	-	-	देने	दे	lwg__psp
3847	23	इनकार	इनकार	n	m	sg	3	d	0	0	-	किया	कर	pof
3847	24	नहीं	नहीं	avy	-	-	-	-	-	-	-	किया	कर	lwg__neg
3847	25	किया	कर	v	any	sg	any	-	या_जा_सक+ता	yA	passive	और	और	ccof
3847	26	जा	जा	v	any	any	any	-	0	0	-	किया	कर	lwg__vaux
3847	27	सकता	सक	v	m	sg	any	-	ता	wA	-	जा	जा	lwg__vaux_cont
3847	28	।	।	punc	-	-	-	-	-	-	-	और	और	rsym
3848	1	पार्टी	पार्टी	n	f	sg	3	o	0_का	0	-	नेताओं	नेता	r6
3848	2	के	का	psp	m	pl	-	o	-	-	-	पार्टी	पार्टी	lwg__psp
3848	3	वरिष्ठ	वरिष्ठ	adj	any	any	-	o	-	-	-	नेताओं	नेता	nmod__adj
3848	4	नेताओं	नेता	n	m	pl	3	o	0_द्वारा	0	-	देने	दे	k1
3848	5	द्वारा	द्वारा	psp	-	-	-	-	-	-	-	नेताओं	नेता	lwg__psp
3848	6	अमेठी	अमेठी	n	m	sg	3	o	0_का	0	-	सांसद	सांसद	r6
3848	7	के	का	psp	m	sg	-	o	-	-	-	अमेठी	अमेठी	lwg__psp
3848	8	युवा	युवा	adj	any	any	-	o	-	-	-	सांसद	सांसद	nmod__adj
3848	9	सांसद	सांसद	n	m	sg	3	o	0	0	-	राहुल	राहुल	nmod
3848	10	राहुल	राहुल	n	m	sg	3	o	0_को	0	-	बनाने	बना	k2
3848	11	को	को	psp	-	-	-	-	-	-	-	राहुल	राहुल	lwg__psp
3848	12	राष्ट्रीय	राष्ट्रीय	adj	any	any	-	d	-	-	-	महासचिव	महासचिव	pof__cn
3848	13	महासचिव	महासचिव	n	m	sg	3	d	0	0	-	बनाने	बना	k2s
3848	14	बनाने	बना	v	any	any	any	o	ना_पर	nA	-	देने	दे	k7
3848	15	पर	पर	psp	-	-	-	-	-	-	-	बनाने	बना	lwg__psp
3848	16	जोर	जोर	n	m	sg	3	d	0	0	-	देने	दे	pof
3848	17	देने	दे	v	any	any	any	o	ना_के_बावजूद	nA	-	दिए	दे	vmod
3848	18	के	के	psp	-	-	-	-	-	-	-	देने	दे	lwg__psp
3848	19	बावजूद	बावजूद	psp	-	-	-	-	-	-	-	देने	दे	lwg__psp
3848	20	सोनिया	सोनिया	n	f	sg	3	o	0_ने	0	-	दिए	दे	k1
3848	21	ने	ने	psp	-	-	-	-	-	-	-	सोनिया	सोनिया	lwg__psp
3848	22	संकेत	संकेत	n	m	pl	3	d	0	0	-	दिए	दे	pof
3848	23	दिए	दे	v	m	pl	3	-	या_है	yA	active	ROOT	ROOT	main
3848	24	हैं	है	v	any	pl	3	-	है	hE	-	दिए	दे	lwg__vaux
3848	25	कि	कि	avy	-	-	-	-	-	-	-	दिए	दे	k2
3848	26	अभी	अभी	pn	-	-	-	d	-	-	-	दिए	दे	k7t
3848	27	उसे	वह	pn	any	sg	3	o	को	ko	-	दिए	दे	k4
3848	28	ऐसे	ऐसा	pn	m	pl	3	d	-	-	-	पद	पद	nmod__adj
3848	29	पद	पद	n	m	pl	3	d	0	0	-	दिए	दे	k2
3848	30	नहीं	नहीं	avy	-	-	-	-	-	-	-	दिए	दे	lwg__neg
3848	31	दिए	दे	v	any	pl	any	-	या_जा_सक+ता	yA	passive	कि	कि	ccof
3848	32	जा	जा	v	any	any	any	-	0	0	-	दिए	दे	lwg__vaux
3848	33	सकते	सक	v	m	pl	any	-	ता	wA	-	जा	जा	lwg__vaux_cont
3848	34	।	।	punc	-	-	-	-	-	-	-	दिए	दे	rsym
3849	1	गौरतलब	गौरतलब	adj	any	any	-	-	-	-	-	है	है	k1s
3849	2	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
3849	3	पहले	पहले	nst	m	sg	3	d	-	-	-	करने	कर	k7t
3849	4	एआईसीसी	एआईसीसी	n	f	sg	3	o	0_का	0	-	दिनों	दिन	r6
3849	5	का	का	psp	m	sg	-	d	-	-	-	एआईसीसी	एआईसीसी	lwg__psp
3849	6	दो	दो	num	any	any	-	any	-	-	-	दिनों	दिन	nmod__adj
3849	7	दिनों	दिन	n	m	pl	3	o	0_का	0	-	सत्र	सत्र	r6
3849	8	का	का	psp	m	sg	-	d	-	-	-	दिनों	दिन	lwg__psp
3849	9	सत्र	सत्र	n	m	sg	3	d	0	0	-	करने	कर	k2
3849	10	तिरुपति	तिरुपति	n	m	sg	3	o	0_में	0	-	करने	कर	k7p
3849	11	में	में	psp	-	-	-	-	-	-	-	तिरुपति	तिरुपति	lwg__psp
3849	12	आयोजित	आयोजित	adj	any	any	-	-	-	-	-	करने	कर	pof
3849	13	करने	कर	v	any	sg	any	o	ना_का	nA	-	फैसला	फैसला	r6-k2
3849	14	का	का	psp	m	sg	-	d	-	-	-	करने	कर	lwg__psp
3849	15	फैसला	फैसला	n	m	sg	3	d	0	0	-	किया	कर	pof
3849	16	किया	कर	v	m	sg	any	-	या_जा+या१_था	yA	passive	पर	पर	ccof
3849	17	गया	जा	v	m	sg	any	-	या१	yA1	-	किया	कर	lwg__vaux
3849	18	था	था	v	m	sg	any	-	था	WA	-	गया	जा	lwg__vaux_cont
3849	19	,	COMMA	punc	-	-	-	-	-	-	-	किया	कर	rsym
3849	20	पर	पर	avy	-	-	-	-	-	-	-	कि	कि	ccof
3849	21	अब	अब	pn	-	-	-	d	-	-	-	किया	कर	k7t
3849	22	इसे	यह	pn	any	sg	3	o	को	ko	-	किया	कर	k2
3849	23	दिल्ली	दिल्ली	n	f	sg	3	o	0_में	0	-	किया	कर	k7p
3849	24	में	में	psp	-	-	-	-	-	-	-	दिल्ली	दिल्ली	lwg__psp
3849	25	ही	ही	avy	-	-	-	-	-	-	-	दिल्ली	दिल्ली	lwg__rp
3849	26	आयोजित	आयोजित	adj	any	any	-	-	-	-	-	किया	कर	pof
3849	27	किया	कर	v	m	sg	3	-	या_जा+गा	yA	passive	पर	पर	ccof
3849	28	जाएगा	जा	v	m	sg	3	-	गा	gA	-	किया	कर	lwg__vaux
3849	29	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
3850	1	देश	देश	n	m	sg	3	o	0_का	0	-	पदाधिकारी	पदाधिकारी	r6
3850	2	के	का	psp	m	pl	-	d	-	-	-	देश	देश	lwg__psp
3850	3	लगभग	लगभग	avy	-	-	-	-	-	-	-	३०००	३०००	lwg__rp
3850	4	३०००	३०००	num	any	any	-	any	-	-	-	एआईसीसी	एआईसीसी	nmod__adj
3850	5	एआईसीसी	एआईसीसी	n	f	sg	3	d	0	0	-	पदाधिकारी	पदाधिकारी	nmod__adj
3850	6	पदाधिकारी	पदाधिकारी	n	m	pl	3	d	0	0	-	लेंगे	ले	k1
3850	7	इस	यह	pn	any	sg	3	o	-	-	-	सत्र	सत्र	nmod__adj
3850	8	सत्र	सत्र	n	m	sg	3	o	0_में	0	-	लेंगे	ले	k7
3850	9	में	में	psp	-	-	-	-	-	-	-	सत्र	सत्र	lwg__psp
3850	10	भाग	भाग	n	m	sg	3	d	0	0	-	लेंगे	ले	pof
3850	11	लेंगे	ले	v	m	pl	3	-	गा	gA	active	ROOT	ROOT	main
3850	12	।	।	punc	-	-	-	-	-	-	-	लेंगे	ले	rsym
3851	1	सत्र	सत्र	n	m	sg	3	o	0_में	0	-	की	कर	k7p
3851	2	में	में	psp	-	-	-	-	-	-	-	सत्र	सत्र	lwg__psp
3851	3	अरुणाचल	अरुणाचल	n	m	sg	3	o	0	0	-	और	और	ccof
3851	4	,	COMMA	punc	-	-	-	-	-	-	-	अरुणाचल	अरुणाचल	rsym
3851	5	महाराष्ट्र	महाराष्ट्र	n	m	sg	3	o	0	0	-	और	और	ccof
3851	6	,	COMMA	punc	-	-	-	-	-	-	-	महाराष्ट्र	महाराष्ट्र	rsym
3851	7	बिहार	बिहार	n	m	sg	3	o	0	0	-	और	और	ccof
3851	8	,	COMMA	punc	-	-	-	-	-	-	-	बिहार	बिहार	rsym
3851	9	झारखंड	झारखंड	n	m	sg	3	o	0	0	-	और	और	ccof
3851	10	और	और	avy	-	-	-	-	-	-	-	चुनाव	चुनाव	nmod
3851	11	हरियाणा	हरियाणा	n	m	sg	3	o	0_में	0	-	और	और	ccof
3851	12	में	में	psp	-	-	-	-	-	-	-	हरियाणा	हरियाणा	lwg__psp
3851	13	आगामी	आगामी	adj	any	any	-	o	-	-	-	चुनाव	चुनाव	nmod__adj
3851	14	विधानसभा	विधानसभा	n	f	sg	3	d	0	0	-	चुनाव	चुनाव	pof__cn
3851	15	चुनाव	चुनाव	n	m	sg	3	o	0_में	0	-	रणनीति	रणनीति	nmod
3851	16	में	में	psp	-	-	-	-	-	-	-	चुनाव	चुनाव	lwg__psp
3851	17	पार्टी	पार्टी	n	f	sg	3	o	0_का	0	-	रणनीति	रणनीति	r6
3851	18	की	का	psp	f	sg	-	o	-	-	-	पार्टी	पार्टी	lwg__psp
3851	19	रणनीति	रणनीति	n	f	sg	3	o	0	0	-	और	और	ccof
3851	20	और	और	avy	-	-	-	-	-	-	-	की	कर	k7
3851	21	संगठन	संगठन	n	m	sg	3	o	0_को	0	-	करने	कर	k2
3851	22	को	को	psp	-	-	-	-	-	-	-	संगठन	संगठन	lwg__psp
3851	23	मजबूत	मजबूत	adj	any	any	-	-	-	-	-	करने	कर	pof
3851	24	करने	कर	v	any	sg	any	o	ना_का	nA	-	उपाय	उपाय	r6
3851	25	के	का	psp	m	sg	-	o	-	-	-	करने	कर	lwg__psp
3851	26	उपाय	उपाय	n	m	sg	3	o	0_पर	0	-	और	और	ccof
3851	27	पर	पर	psp	-	-	-	-	-	-	-	उपाय	उपाय	lwg__psp
3851	28	चर्चा	चर्चा	n	f	sg	3	d	0	0	-	की	कर	pof
3851	29	की	कर	v	f	sg	3	-	या_जा+गा	yA	passive	ROOT	ROOT	main
3851	30	जाएगी	जा	v	f	sg	3	-	गा	gA	-	की	कर	lwg__vaux
3851	31	।	।	punc	-	-	-	-	-	-	-	की	कर	rsym
3852	1	सूत्रों	सूत्र	n	m	pl	3	o	0_के_अनुसार	0	-	था	था	k7a
3852	2	के	के	psp	m	-	-	o	-	-	-	सूत्रों	सूत्र	lwg__psp
3852	3	अनुसार	अनुसार	n	m	-	-	o	-	-	-	सूत्रों	सूत्र	lwg__psp
3852	4	,	COMMA	punc	-	-	-	-	-	-	-	सूत्रों	सूत्र	rsym
3852	5	अगले	अगला	adj	m	sg	-	o	-	-	-	वर्ष	वर्ष	nmod__adj
3852	6	वर्ष	वर्ष	n	m	sg	3	o	0	0	-	कराने	करा	k7t
3852	7	मई	मई	n	f	sg	3	o	0	0	-	या	या	ccof
3852	8	या	या	avy	-	-	-	-	-	-	-	कराने	करा	k7t
3852	9	जून	जून	n	m	sg	3	o	0_में	0	-	या	या	ccof
3852	10	में	में	psp	-	-	-	-	-	-	-	जून	जून	lwg__psp
3852	11	एआईसीसी	एआईसीसी	n	f	sg	3	o	0_का	0	-	सत्र	सत्र	r6-k2
3852	12	का	का	psp	m	sg	-	d	-	-	-	एआईसीसी	एआईसीसी	lwg__psp
3852	13	पूर्ण	पूर्ण	adj	any	any	-	d	-	-	-	सत्र	सत्र	nmod__adj
3852	14	सत्र	सत्र	n	m	sg	3	d	0	0	-	और	और	ccof
3852	15	और	और	avy	-	-	-	-	-	-	-	कराने	करा	pof
3852	16	सांगठनिक	सांगठनिक	adj	any	any	-	d	-	-	-	चुनाव	चुनाव	nmod__adj
3852	17	चुनाव	चुनाव	n	m	sg	3	d	0	0	-	और	और	ccof
3852	18	कराने	करा	v	any	sg	any	o	ना_का	nA	-	प्रस्ताव	प्रस्ताव	r6
3852	19	का	का	psp	m	sg	-	d	-	-	-	कराने	करा	lwg__psp
3852	20	भी	भी	avy	-	-	-	-	-	-	-	कराने	करा	lwg__rp
3852	21	प्रस्ताव	प्रस्ताव	n	m	sg	3	d	0	0	-	था	था	k1
3852	22	था	था	v	m	sg	any	-	था	WA	active	ROOT	ROOT	main
3852	23	।	।	punc	-	-	-	-	-	-	-	था	था	rsym
3853	1	पर	पर	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
3853	2	सांगठनिक	सांगठनिक	adj	any	any	-	d	-	-	-	चुनाव	चुनाव	nmod__adj
3853	3	चुनाव	चुनाव	n	m	sg	3	d	0	0	-	कराए	करा	k2
3853	4	पूरा	पूरा	adj	m	sg	-	-	-	-	-	कराए	करा	pof
3853	5	कराए	करा	v	any	sg	3	-	या	yA	-	है	है	ras-neg
3853	6	बिना	बिना	avy	-	-	-	-	-	-	-	कराए	करा	lwg__rp
3853	7	एआईसीसी	एआईसीसी	n	f	sg	3	o	0_का	0	-	सत्र	सत्र	r6
3853	8	का	का	psp	m	sg	-	d	-	-	-	एआईसीसी	एआईसीसी	lwg__psp
3853	9	पूर्ण	पूर्ण	adj	any	any	-	d	-	-	-	सत्र	सत्र	nmod__adj
3853	10	सत्र	सत्र	n	m	sg	3	d	0	0	-	बुलाया	बुला	k2
3853	11	बुलाया	बुला	v	m	any	any	-	या_जा+ना	yA	-	है	है	k1
3853	12	जाना	जा	v	any	any	any	d	ना	nA	-	बुलाया	बुला	lwg__vaux
3853	13	संभव	संभव	adj	any	any	-	-	-	-	-	है	है	k1s
3853	14	नहीं	नहीं	avy	-	-	-	-	-	-	-	है	है	lwg__neg
3853	15	,	COMMA	punc	-	-	-	-	-	-	-	है	है	rsym
3853	16	इसलिए	इसलिए	pn	-	-	-	-	-	-	-	होने	हो	vmod
3853	17	अगले	अगला	adj	m	sg	-	o	-	-	-	वर्ष	वर्ष	nmod__adj
3853	18	वर्ष	वर्ष	n	m	sg	3	o	0	0	-	होने	हो	k7t
3853	19	मार्च	मार्च	n	m	sg	3	o	0_तक	0	-	होने	हो	k7t
3853	20	तक	तक	psp	-	-	-	-	-	-	-	मार्च	मार्च	lwg__psp
3853	21	पांचों	पांच	num	any	pl	-	any	-	-	-	राज्यों	राज्य	nmod__adj
3853	22	राज्यों	राज्य	n	m	pl	3	o	0_का	0	-	चुनाव	चुनाव	r6
3853	23	के	का	psp	m	pl	-	d	-	-	-	राज्यों	राज्य	lwg__psp
3853	24	विधानसभा	विधानसभा	n	f	sg	3	d	0	0	-	चुनाव	चुनाव	pof__cn
3853	25	चुनाव	चुनाव	n	m	pl	3	d	0	0	-	होने	हो	k1
3853	26	समाप्त	समाप्त	adj	any	any	-	-	-	-	-	होने	हो	pof
3853	27	होने	हो	v	any	sg	3	o	ना_के_बाद	nA	-	बुलाया	बुला	k7t
3853	28	के	के	psp	-	-	-	-	-	-	-	होने	हो	lwg__psp
3853	29	बाद	बाद	nst	m	sg	3	d	-	-	-	होने	हो	lwg__psp
3853	30	ही	ही	avy	-	-	-	-	-	-	-	बाद	बाद	lwg__rp
3853	31	पार्टी	पार्टी	n	f	sg	3	o	0_का	0	-	सत्र	सत्र	r6
3853	32	का	का	psp	m	sg	-	d	-	-	-	पार्टी	पार्टी	lwg__psp
3853	33	सत्र	सत्र	n	m	sg	3	d	0	0	-	बुलाया	बुला	k2
3853	34	जा	जा	v	any	any	any	-	0	0	-	बुलाया	बुला	lwg__vaux
3853	35	सकता	सक	v	m	sg	any	-	ता	wA	-	जा	जा	lwg__vaux_cont
3853	36	है	है	v	any	sg	3	-	है	hE	-	सकता	सक	lwg__vaux_cont
3853	37	।	।	punc	-	-	-	-	-	-	-	पर	पर	rsym
3854	1	राजधानी	राजधानी	n	f	sg	3	o	0_समेत	0	-	कर	कर	ras-k2
3854	2	समेत	समेत	psp	-	-	-	-	-	-	-	राजधानी	राजधानी	lwg__psp
3854	3	उत्तर	उत्तर	n	m	sg	3	d	0	0	-	भारत	भारत	pof__cn
3854	4	भारत	भारत	n	m	sg	3	o	0_का	0	-	क्षेत्रों	क्षेत्र	r6
3854	5	के	का	psp	m	pl	-	o	-	-	-	भारत	भारत	lwg__psp
3854	6	अधिकतर	अधिकतर	adj	any	any	-	o	-	-	-	क्षेत्रों	क्षेत्र	nmod__adj
3854	7	क्षेत्रों	क्षेत्र	n	m	pl	3	o	0_को	0	-	कर	कर	k2
3854	8	को	को	psp	-	-	-	-	-	-	-	क्षेत्रों	क्षेत्र	lwg__psp
3854	9	शनिवार	शनिवार	n	m	sg	3	d	0	0	-	रात	रात	nmod__adj
3854	10	रात	रात	n	f	sg	3	d	0	0	-	कर	कर	k7t
3854	11	झमाझम	झमाझम	adj	any	any	-	o	-	-	-	बारिश	बारिश	nmod__adj
3854	12	बारिश	बारिश	n	f	sg	3	o	0_ने	0	-	कर	कर	k1
3854	13	ने	ने	psp	-	-	-	-	-	-	-	बारिश	बारिश	lwg__psp
3854	14	तर	तर	adj	any	any	-	-	-	-	-	बतर	बतर	mod
3854	15	-	-	punc	-	-	-	-	-	-	-	बतर	बतर	rsym
3854	16	बतर	बतर	adj	any	any	-	-	-	-	-	कर	कर	pof
3854	17	कर	कर	v	any	sg	any	-	0_दे+या	0	active	ROOT	ROOT	main
3854	18	दिया	दे	v	m	sg	any	-	या	yA	-	कर	कर	lwg__vaux
3854	19	।	।	punc	-	-	-	-	-	-	-	कर	कर	rsym
3855	1	बादल	बादल	n	m	pl	3	d	0	0	-	बरसते	बरस	k1
3855	2	देर	देर	n	f	sg	3	d	0	0	-	रात	रात	nmod__adj
3855	3	रात	रात	n	f	sg	3	o	0_तक	0	-	बरसते	बरस	k7t
3855	4	तक	तक	psp	-	-	-	-	-	-	-	रात	रात	lwg__psp
3855	5	गरज	गरज	v	any	any	any	-	0_कर	0	-	बरसते	बरस	vmod
3855	6	-	-	punc	-	-	-	-	-	-	-	गरज	गरज	rsym
3855	7	गरज	गरज	punc	any	any	any	-	0	0	-	गरज	गरज	pof__redup
3855	8	कर	कर	v	any	any	any	-	0	0	-	गरज	गरज	lwg__vaux
3855	9	बरसते	बरस	v	m	pl	any	-	ता_रह+या	wA	active	ROOT	ROOT	main
3855	10	रहे	रह	v	m	pl	any	-	या	yA	-	बरसते	बरस	lwg__vaux
3855	11	।	।	punc	-	-	-	-	-	-	-	बरसते	बरस	rsym
3856	1	जिससे	जो	pn	any	sg	3	o	से	se	-	लुढ़क	लुढक	rh
3856	2	राजधानी	राजधानी	n	f	sg	3	o	0_का	0	-	पारा	पारा	r6
3856	3	का	का	psp	m	sg	-	d	-	-	-	राजधानी	राजधानी	lwg__psp
3856	4	पारा	पारा	n	m	sg	3	d	0	0	-	लुढ़क	लुढक	k1
3856	5	तीन	तीन	num	any	any	-	any	-	-	-	डिग्री	डिग्री	nmod__adj
3856	6	डिग्री	डिग्री	n	m	sg	3	d	0	0	-	सेंटीग्रेट	सेंटीग्रेट	nmod__adj
3856	7	सेंटीग्रेट	सेंटीग्रेट	n	m	sg	3	d	0_नीचे_तक	0	-	लुढ़क	लुढक	k7
3856	8	नीचे	नीचे	nst	m	sg	3	o	-	-	-	सेंटीग्रेट	सेंटीग्रेट	lwg__psp
3856	9	तक	तक	psp	-	-	-	-	-	-	-	नीचे	नीचे	lwg__psp
3856	10	लुढ़क	लुढक	v	any	sg	any	-	0_जा+या१	0	active	ROOT	ROOT	main
3856	11	गया	जा	v	m	sg	any	-	या१	yA1	-	लुढ़क	लुढक	lwg__vaux
3856	12	।	।	punc	-	-	-	-	-	-	-	लुढ़क	लुढक	rsym
3857	1	आने	आ	v	any	pl	any	o	ना_वाला	nA	-	घंटों	घंटा	nmod
3857	2	वाले	वाला	psp	m	pl	-	o	-	-	-	आने	आ	lwg__psp
3857	3	चौबीस	चौबीस	num	any	any	-	any	-	-	-	घंटों	घंटा	nmod__adj
3857	4	घंटों	घंटा	n	m	pl	3	o	0_के_दौरान	0	-	होने	हो	k7t
3857	5	के	के	psp	-	-	-	-	-	-	-	घंटों	घंटा	lwg__psp
3857	6	दौरान	दौरान	nst	m	sg	3	d	-	-	-	घंटों	घंटा	lwg__psp
3857	7	राजधानी	राजधानी	n	f	sg	3	o	0_में	0	-	होने	हो	k7p
3857	8	में	में	psp	-	-	-	-	-	-	-	राजधानी	राजधानी	lwg__psp
3857	9	अच्छी	अच्छा	adj	f	sg	-	d	-	-	-	बारिश	बारिश	nmod__adj
3857	10	बारिश	बारिश	n	f	sg	3	d	0	0	-	होने	हो	pof
3857	11	होने	हो	v	any	sg	any	o	ना_का	nA	-	संभावना	संभावना	r6
3857	12	की	का	psp	f	sg	-	d	-	-	-	होने	हो	lwg__psp
3857	13	संभावना	संभावना	n	f	sg	3	d	0	0	-	है	है	k1
3857	14	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
3857	15	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
3858	1	बारिश	बारिश	n	f	sg	3	o	0_के_साथ	0	-	बना	बन	ras-k1
3858	2	के	के	psp	-	-	-	-	-	-	-	बारिश	बारिश	lwg__psp
3858	3	साथ	साथ	nst	m	sg	3	d	-	-	-	बारिश	बारिश	lwg__psp
3858	4	चलने	चल	v	any	pl	any	o	ना_वाला	nA	-	हवाओं	हवा	nmod
3858	5	वाली	वाला	psp	f	pl	-	o	-	-	-	चलने	चल	lwg__psp
3858	6	तेज	तेज	adj	any	any	-	o	-	-	-	हवाओं	हवा	nmod__adj
3858	7	हवाओं	हवा	n	f	pl	3	o	0_ने	0	-	बना	बन	k1
3858	8	ने	ने	psp	-	-	-	-	-	-	-	हवाओं	हवा	lwg__psp
3858	9	मौसम	मौसम	n	m	sg	3	d	0	0	-	बना	बन	k2
3858	10	सुहावना	सुहावना	adj	any	any	-	-	-	-	-	बना	बन	k2s
3858	11	बना	बन	v	m	sg	any	-	या_दे+या	yA	active	ROOT	ROOT	main
3858	12	दिया	दे	v	m	sg	any	-	या	yA	-	बना	बन	lwg__vaux
3858	13	।	।	punc	-	-	-	-	-	-	-	बना	बन	rsym
3859	1	मूसलाधार	मूसलाधार	adj	any	any	-	o	-	-	-	बारिश	बारिश	nmod__adj
3859	2	बारिश	बारिश	n	f	sg	3	o	0_से	0	-	भर	भर	rh
3859	3	से	से	psp	-	-	-	-	-	-	-	बारिश	बारिश	lwg__psp
3859	4	सड़कों	सडक	n	f	pl	3	o	0_पर	0	-	भर	भर	k2p
3859	5	पर	पर	psp	-	-	-	-	-	-	-	सड़कों	सडक	lwg__psp
3859	6	जगह	जगह	n	f	sg	3	d	0	0	-	भर	भर	k7p
3859	7	-	-	punc	-	-	-	-	-	-	-	जगह	जगह	rsym
3859	8	जगह	जगह	n	f	sg	3	d	0	0	-	जगह	जगह	pof__redup
3859	9	पानी	पानी	n	m	sg	3	d	0	0	-	भर	भर	k1
3859	10	भर	भर	v	any	sg	any	-	0_जा+या१	0	active	ROOT	ROOT	main
3859	11	गया	जा	v	m	sg	any	-	या१	yA1	-	भर	भर	lwg__vaux
3859	12	जिससे	जो	pn	any	sg	3	o	से	se	-	रही	रह	rh
3859	13	यातायात	यातायात	n	m	sg	3	d	0	0	-	व्यवस्था	व्यवस्था	pof__cn
3859	14	व्यवस्था	व्यवस्था	n	f	sg	3	d	0	0	-	रही	रह	k2
3859	15	प्रभावित	प्रभावित	adj	any	any	-	-	-	-	-	रही	रह	pof
3859	16	रही	रह	v	f	sg	any	-	या	yA	active	पानी	पानी	nmod__relc
3859	17	।	।	punc	-	-	-	-	-	-	-	भर	भर	rsym
3860	1	हरियाणा	हरियाणा	n	m	sg	3	o	0_से	0	-	मिली	मिल	k5
3860	2	से	से	psp	-	-	-	-	-	-	-	हरियाणा	हरियाणा	lwg__psp
3860	3	मिली	मिल	v	f	sg	any	-	या	yA	-	खबर	खबर	nmod__k2inv
3860	4	खबर	खबर	n	f	sg	3	o	0_के_अनुसार	0	-	हुई	हो	k7a
3860	5	के	के	psp	-	-	-	-	-	-	-	खबर	खबर	lwg__psp
3860	6	अनुसार	अनुसार	psp	-	-	-	-	-	-	-	खबर	खबर	lwg__psp
3860	7	राज्य	राज्य	n	m	sg	3	o	0_का	0	-	हिस्सों	हिस्सा	r6
3860	8	के	का	psp	m	pl	-	o	-	-	-	राज्य	राज्य	lwg__psp
3860	9	कई	कई	avy	-	-	-	-	-	-	-	हिस्सों	हिस्सा	nmod__adj
3860	10	हिस्सों	हिस्सा	n	m	pl	3	o	0_में	0	-	हुई	हो	k7p
3860	11	में	में	psp	-	-	-	-	-	-	-	हिस्सों	हिस्सा	lwg__psp
3860	12	शनिवार	शनिवार	n	m	sg	3	o	0_को	0	-	हुई	हो	k7t
3860	13	को	को	psp	-	-	-	-	-	-	-	शनिवार	शनिवार	lwg__psp
3860	14	अचानक	अचानक	adv	-	-	-	-	-	-	-	हुई	हो	adv
3860	15	हुई	हो	v	f	sg	any	-	या	yA	-	बारिश	बारिश	nmod__k1inv
3860	16	बारिश	बारिश	n	f	sg	3	o	0_से	0	-	हुआ	हो	rh
3860	17	से	से	psp	-	-	-	-	-	-	-	बारिश	बारिश	lwg__psp
3860	18	मंडियों	मंडी	n	f	pl	3	o	0_में	0	-	पहुंचे	पहुंच	k2p
3860	19	में	में	psp	-	-	-	-	-	-	-	मंडियों	मंडी	lwg__psp
3860	20	बिक्री	बिक्री	n	f	sg	3	o	0_के_लिए	0	-	पहुंचे	पहुंच	rt
3860	21	के	के	psp	-	-	-	-	-	-	-	बिक्री	बिक्री	lwg__psp
3860	22	लिए	लिए	psp	-	-	-	-	-	-	-	बिक्री	बिक्री	lwg__psp
3860	23	पहुंचे	पहुंच	v	m	sg	-	any	या	yA	-	धान	धान	nmod__k2inv
3860	24	धान	धान	n	m	sg	3	o	0_को	0	-	हुआ	हो	k2
3860	25	को	को	psp	-	-	-	-	-	-	-	धान	धान	lwg__psp
