sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	Tam	Voice	head_index	head_inflection	karaka Relation
2063	25	है	है	v	any	sg	3	-	है	hE	-	24.0	जाता	lwg__vaux_cont
2063	26	।	।	punc	-	-	-	-	-	-	-	23.0	हो	rsym
2064	1	इसमें	यह	pn	any	sg	3	o	में	meM	-	9.0	मिल	k7
2064	2	सामान्य	सामान्य	adj	any	any	-	o	-	-	-	3.0	जमाकर्ताओं	nmod__adj
2064	3	जमाकर्ताओं	जमाकर्ता	n	m	pl	3	o	0_को	0	-	9.0	मिल	k4
2064	4	को	को	psp	-	-	-	-	-	-	-	3.0	जमाकर्ताओं	lwg__psp
2064	5	९.५	९.५	num	any	any	-	any	-	-	-	6.0	प्रतिशत	nmod__adj
2064	6	प्रतिशत	प्रतिशत	n	m	sg	3	d	0	0	-	8.0	दर	nmod__adj
2064	7	ब्याज	ब्याज	n	m	sg	3	d	0	0	-	8.0	दर	pof__cn
2064	8	दर	दर	n	f	sg	3	d	0	0	-	9.0	मिल	k1
2064	9	मिल	मिल	v	m	sg	3	-	0_रह+या_है	0	active	0.0	ROOT	main
2064	10	रहा	रह	v	m	sg	any	-	या	yA	-	9.0	मिल	lwg__vaux
2064	11	है	है	v	any	sg	3	-	है	hE	-	10.0	रहा	lwg__vaux_cont
2064	12	।	।	punc	-	-	-	-	-	-	-	9.0	मिल	rsym
2065	1	सीनियर	सीनियर	adj	any	any	-	o	-	-	-	4.0	एक्जिक्यूटिव	pof__cn
2065	2	बिजनेस	बिजनेस	n	m	sg	3	d	0	0	-	4.0	एक्जिक्यूटिव	pof__cn
2065	3	डेवलपमेंट	डेवलपमेंट	n	m	sg	3	d	0	0	-	4.0	एक्जिक्यूटिव	pof__cn
2065	4	एक्जिक्यूटिव	एक्जिक्यूटिव	n	m	sg	3	d	0	0	-	6.0	सिंह	nmod__adj
2065	5	रोहित	रोहित	n	m	sg	3	d	0	0	-	6.0	सिंह	pof__cn
2065	6	सिंह	सिंह	n	m	sg	3	o	0_ने	0	-	8.0	माना	k1
2065	7	ने	ने	psp	-	-	-	-	-	-	-	6.0	सिंह	lwg__psp
2065	8	माना	मान	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
2065	9	कि	कि	avy	-	-	-	-	-	-	-	8.0	माना	k2
2065	10	योजनाओं	योजना	n	f	pl	3	o	0_के_कारण	0	-	17.0	बढ़ी	rh
2065	11	के	के	psp	m	-	-	o	-	-	-	10.0	योजनाओं	lwg__psp
2065	12	कारण	कारण	n	m	-	-	o	-	-	-	10.0	योजनाओं	lwg__psp
2065	13	ही	ही	avy	-	-	-	-	-	-	-	10.0	योजनाओं	lwg__rp
2065	14	एफडी	एफडी	n	f	sg	3	o	0_का	0	-	16.0	संख्या	r6
2065	15	की	का	psp	f	sg	-	d	-	-	-	14.0	एफडी	lwg__psp
2065	16	संख्या	संख्या	n	f	sg	3	d	0	0	-	17.0	बढ़ी	k1
2065	17	बढ़ी	बढ	v	f	sg	3	-	या_है	yA	active	9.0	कि	ccof
2065	18	है	है	v	any	sg	3	-	है	hE	-	17.0	बढ़ी	lwg__vaux
2065	19	।	।	punc	-	-	-	-	-	-	-	8.0	माना	rsym
2066	1	पीएनबी	पीएनबी	n	m	sg	3	d	0	0	-	3.0	शाखा	nmod__adj
2066	2	मुख्य	मुख्य	n	any	any	-	o	-	-	-	3.0	शाखा	pof__cn
2066	3	शाखा	शाखा	n	f	sg	3	o	0_का	0	-	6.0	जनसंपर्क	r6
2066	4	के	का	psp	m	sg	-	o	-	-	-	3.0	शाखा	lwg__psp
2066	5	प्रभारी	प्रभारी	n	m	sg	3	d	0	0	-	6.0	जनसंपर्क	pof__cn
2066	6	जनसंपर्क	जनसंपर्क	n	m	sg	3	o	0	0	-	8.0	श्रीवास्तव	nmod
2066	7	शशिकांत	शशिकांत	n	m	sg	3	d	0	0	-	8.0	श्रीवास्तव	pof__cn
2066	8	श्रीवास्तव	श्रीवास्तव	n	m	sg	3	o	0_ने	0	-	10.0	बताया	k1
2066	9	ने	ने	psp	-	-	-	-	-	-	-	8.0	श्रीवास्तव	lwg__psp
2066	10	बताया	बता	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
2066	11	कि	कि	avy	-	-	-	-	-	-	-	10.0	बताया	k2
2066	12	१५	१५	n	any	sg	3	d	0	0	-	13.0	अप्रैल	pof__cn
2066	13	अप्रैल	अप्रैल	n	m	sg	3	o	0_के_बाद_से	0	-	21.0	लगी	k7t
2066	14	के	के	psp	-	-	-	-	-	-	-	13.0	अप्रैल	lwg__psp
2066	15	बाद	बाद	nst	m	sg	3	o	-	-	-	13.0	अप्रैल	lwg__psp
2066	16	से	से	psp	-	-	-	-	-	-	-	15.0	बाद	lwg__psp
2066	17	एफडी	एफडी	n	f	sg	3	o	0_के_लिए	0	-	21.0	लगी	rt
2066	18	के	के	psp	-	-	-	-	-	-	-	17.0	एफडी	lwg__psp
2066	19	लिए	लिए	psp	-	-	-	-	-	-	-	17.0	एफडी	lwg__psp
2066	20	होड़	होड	n	f	sg	3	d	0	0	-	21.0	लगी	pof
2066	21	लगी	लग	v	f	sg	3	-	या_है	yA	active	11.0	कि	ccof
2066	22	है	है	v	any	sg	3	-	है	hE	-	21.0	लगी	lwg__vaux
2066	23	।	।	punc	-	-	-	-	-	-	-	10.0	बताया	rsym
2067	1	योजना	योजना	n	f	sg	3	d	0	0	-	6.0	हो	k1
2067	2	३०	३०	n	any	sg	3	d	0	0	-	3.0	अप्रैल	pof__cn
2067	3	अप्रैल	अप्रैल	n	m	sg	3	o	0_को	0	-	6.0	हो	k7t
2067	4	को	को	psp	-	-	-	-	-	-	-	3.0	अप्रैल	lwg__psp
2067	5	खत्म	खत्म	adj	any	any	-	-	-	-	-	6.0	हो	pof
2067	6	हो	हो	v	f	sg	3	-	0_रह+या_है	0	active	0.0	ROOT	main
2067	7	रही	रह	v	f	sg	any	-	या	yA	-	6.0	हो	lwg__vaux
2067	8	है	है	v	any	sg	3	-	है	hE	-	7.0	रही	lwg__vaux_cont
2067	9	।	।	punc	-	-	-	-	-	-	-	6.0	हो	rsym
2068	1	उसके	वह	pn	any	sg	3	o	0_बाद	ke	-	5.0	करेगा	k7t
2068	2	बाद	बाद	nst	m	sg	3	d	-	-	-	1.0	उसके	lwg__psp
2068	3	बैंक	बैंक	n	m	sg	3	d	0	0	-	5.0	करेगा	k1
2068	4	क्या	क्या	pn	-	-	-	-	-	-	-	5.0	करेगा	k2
2068	5	,	COMMA	punc	-	-	-	-	-	-	-	5.0	करेगा	rsym
2068	6	तय	तय	adj	any	any	-	-	-	-	-	10.0	है	pof
2068	7	नहीं	नहीं	avy	-	-	-	-	-	-	-	10.0	है	lwg__neg
2068	8	है	है	v	any	sg	3	-	है	hE	active	0.0	ROOT	main
2068	9	।	।	punc	-	-	-	-	-	-	-	10.0	है	rsym
2069	1	बर्ड	बर्ड	n	f	sg	3	d	0	0	-	2.0	फ्लू	pof__cn
2069	2	फ्लू	फ्लू	n	m	sg	3	o	0_का	0	-	4.0	दवा	r6
2069	3	की	का	psp	f	sg	-	o	-	-	-	2.0	फ्लू	lwg__psp
2069	4	दवा	दवा	n	f	sg	3	o	0_का	0	-	6.0	निर्माण	r6
2069	5	के	का	psp	m	sg	-	o	-	-	-	4.0	दवा	lwg__psp
2069	6	निर्माण	निर्माण	n	m	sg	3	o	0_को	0	-	8.0	लेकर	k2
2069	7	को	को	psp	-	-	-	-	-	-	-	6.0	निर्माण	lwg__psp
2069	8	लेकर	ले	v	any	any	any	-	कर	kara	-	22.0	है	vmod
2069	9	रैनबैक्सी	रैनबैक्सी	n	f	sg	3	o	0	0	-	10.0	और	ccof
2069	10	और	और	avy	-	-	-	-	-	-	-	12.0	कंपनियों	nmod
2069	11	सिप्ला	सिप्ला	n	f	sg	3	o	0	0	-	10.0	और	ccof
2069	12	कंपनियों	कंपनी	n	f	pl	3	o	0_का	0	-	14.0	सरकार	r6
2069	13	की	का	psp	f	sg	-	o	-	-	-	12.0	कंपनियों	lwg__psp
2069	14	सरकार	सरकार	n	f	sg	3	o	0_का	0	-	17.0	लाइसेंसिग	r6
2069	15	के	का	psp	m	sg	-	o	-	-	-	14.0	सरकार	lwg__psp
2069	16	अनिवार्य	अनिवार्य	adj	any	any	-	o	-	-	-	17.0	लाइसेंसिग	nmod
2069	17	लाइसेंसिग	लाइसेंसिग	n	f	sg	3	o	0_में	0	-	22.0	है	k7
2069	18	में	में	psp	-	-	-	-	-	-	-	17.0	लाइसेंसिग	lwg__psp
2069	19	कोई	कोई	pn	any	sg	3	d	0	0	-	20.0	दिलचस्पी	mod
2069	20	दिलचस्पी	दिलचस्पी	n	f	sg	3	d	0	0	-	22.0	है	k1
2069	21	नहीं	नहीं	avy	-	-	-	-	-	-	-	22.0	है	lwg__neg
2069	22	है	है	v	any	sg	3	-	है	hE	active	0.0	ROOT	main
2069	23	।	।	punc	-	-	-	-	-	-	-	22.0	है	rsym
2070	1	दोनों	दो	num	any	pl	-	any	-	-	-	2.0	कंपनियां	nmod__adj
2070	2	कंपनियां	कंपनी	n	f	pl	3	d	0	0	-	8.0	चाहती	k1
2070	3	दवा	दवा	n	f	sg	3	o	0_का	0	-	5.0	निर्माण	r6-k2
2070	4	का	का	psp	m	sg	-	d	-	-	-	3.0	दवा	lwg__psp
2070	5	निर्माण	निर्माण	n	m	sg	3	d	0	0	-	7.0	करना	pof
2070	6	तो	तो	avy	-	-	-	-	-	-	-	5.0	निर्माण	lwg__rp
2070	7	करना	कर	v	any	any	any	d	ना	nA	-	8.0	चाहती	k2
2070	8	चाहती	चाह	v	f	pl	3	-	ता_है	wA	active	11.0	लेकिन	ccof
2070	9	हैं	है	v	any	pl	3	-	है	hE	-	8.0	चाहती	lwg__vaux
2070	10	,	COMMA	punc	-	-	-	-	-	-	-	8.0	चाहती	rsym
2070	11	लेकिन	लेकिन	avy	-	-	-	-	-	-	-	0.0	ROOT	main
2070	12	सरकार	सरकार	n	f	sg	3	o	0_का	0	-	14.0	शर्त	r6
2070	13	की	का	psp	f	sg	-	o	-	-	-	12.0	सरकार	lwg__psp
2070	14	पर	पर	psp	-	-	-	-	-	-	-	14.0	शर्त	lwg__psp
2070	15	बल्कि	बल्कि	avy	-	-	-	-	-	-	-	11.0	लेकिन	ccof
2070	16	अपनी	अपना	pn	f	any	any	o	0	0	-	21.0	शर्त	r6
2070	17	पर	पर	psp	-	-	-	-	-	-	-	21.0	शर्त	lwg__psp
2070	18	।	।	punc	-	-	-	-	-	-	-	11.0	लेकिन	rsym
2071	1	इन	यह	pn	any	pl	3	o	-	-	-	2.0	कंपनियों	nmod__adj
2071	2	कंपनियों	कंपनी	n	f	pl	3	o	0_का	0	-	4.0	नज़र	r6
2071	3	की	का	psp	f	sg	-	d	-	-	-	2.0	कंपनियों	lwg__psp
2071	4	नज़र	नजर	n	f	sg	3	d	0	0	-	8.0	है	k1
2071	5	अन्तर्राष्ट्रीय	अंतर्राष्ट्रीय	adj	any	any	-	o	-	-	-	6.0	बाज़ार	nmod__adj
2071	6	बाज़ार	बाजार	n	m	sg	3	o	0_पर	0	-	8.0	है	k7p
2071	7	पर	पर	psp	-	-	-	-	-	-	-	6.0	बाज़ार	lwg__psp
2071	8	है	है	v	any	sg	3	-	है	hE	active	10.0	कि	ccof
2071	9	न	न	avy	-	-	-	-	-	-	-	10.0	कि	lwg__neg
2071	10	कि	कि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
2071	11	भारत	भारत	n	m	sg	3	o	0_का	0	-	13.0	बाज़ार	r6
2071	12	के	का	psp	m	sg	-	o	-	-	-	11.0	भारत	lwg__psp
2071	13	पर	पर	psp	-	-	-	-	-	-	-	13.0	बाज़ार	lwg__psp
2071	14	।	।	punc	-	-	-	-	-	-	-	10.0	कि	rsym
2072	1	इसलिए	इसलिये	pn	-	-	-	-	-	-	-	13.0	ले	rh
2072	2	दोनों	दो	num	any	pl	-	any	-	-	-	3.0	कंपनियां	nmod__adj
2072	3	कंपनियां	कंपनी	n	f	pl	3	d	0	0	-	13.0	ले	k1
2072	4	इसकी	यह	pn	f	sg	3	o	का	kA	-	6.0	कंपनी	r6
2072	5	निर्माता	निर्माता	n	m	sg	3	d	0	0	-	6.0	कंपनी	pof__cn
2072	6	कंपनी	कंपनी	n	f	sg	3	o	0	0	-	7.0	रोस	nmod
2072	7	रोस	रोस	n	f	sg	3	o	0_से	0	-	13.0	ले	ras-k2
2072	8	से	से	psp	-	-	-	-	-	-	-	7.0	रोस	lwg__psp
2072	9	बातचीत	बातचीत	n	f	sg	3	o	0_में	0	-	13.0	ले	k7
2072	10	में	में	psp	-	-	-	-	-	-	-	9.0	बातचीत	lwg__psp
2072	11	ज्यादा	ज्यादा	avy	-	-	-	-	-	-	-	12.0	दिलचस्पी	nmod__adj
2072	12	दिलचस्पी	दिलचस्पी	n	f	sg	3	d	0	0	-	13.0	ले	pof
2072	13	ले	ले	v	f	pl	3	-	0_रह+या_है	0	active	0.0	ROOT	main
2072	14	रहीं	रह	v	f	pl	any	-	या	yA	-	13.0	ले	lwg__vaux
2072	15	हैं	है	v	any	pl	3	-	है	hE	-	14.0	रहीं	lwg__vaux_cont
2072	16	ताकि	ताकि	avy	-	-	-	-	-	-	-	13.0	ले	vmod
2072	17	उन्हें	वह	pn	any	pl	3	o	को	ko	-	29.0	हो	k4
2072	18	एशिया	एशिया	n	m	sg	3	d	0	0	-	19.0	क्षेत्र	nmod__adj
2072	19	क्षेत्र	क्षेत्र	n	m	sg	3	o	0_में	0	-	29.0	हो	k7p
2072	20	में	में	psp	-	-	-	-	-	-	-	19.0	क्षेत्र	lwg__psp
2072	21	दवा	दवा	n	f	sg	3	o	0_का	0	-	23.0	निर्माण	r6
2072	22	के	का	psp	m	sg	-	o	-	-	-	21.0	दवा	lwg__psp
2072	23	निर्माण	निर्माण	n	m	sg	3	o	0	0	-	24.0	और	ccof
2072	24	और	और	avy	-	-	-	-	-	-	-	27.0	अधिकार	r6
2072	25	बिक्री	बिक्री	n	f	sg	3	o	0_का	0	-	24.0	और	ccof
2072	26	के	का	psp	m	pl	-	d	-	-	-	25.0	बिक्री	lwg__psp
2072	27	अधिकार	अधिकार	n	m	pl	3	d	0	0	-	29.0	हो	k2
2072	28	हासिल	हासिल	adj	any	any	-	-	-	-	-	29.0	हो	pof
2072	29	हो	हो	v	any	pl	3	-	0_जा+एं	0	active	16.0	ताकि	ccof
2072	30	जाएं	जा	v	any	pl	3	-	एं	eM	-	29.0	हो	lwg__vaux
2072	31	।	।	punc	-	-	-	-	-	-	-	13.0	ले	rsym
2073	1	फिर	फिर	adv	-	-	-	-	-	-	-	8.0	हैं	adv
2073	2	इसमें	यह	pn	any	sg	3	o	में	meM	-	8.0	हैं	k7
2073	3	कुछ	कुछ	avy	-	-	-	-	-	-	-	6.0	अड़चनें	nmod__adj
2073	4	और	और	avy	-	-	-	-	-	-	-	6.0	अड़चनें	nmod__adj
2073	5	तकनीकी	तकनीकी	adj	any	any	-	d	-	-	-	6.0	अड़चनें	nmod__adj
2073	6	अड़चनें	अडचन	n	f	pl	3	d	0	0	-	8.0	हैं	k1
2073	7	भी	भी	avy	-	-	-	-	-	-	-	6.0	अड़चनें	lwg__rp
2073	8	हैं	है	v	any	pl	3	-	है	hE	active	0.0	ROOT	main
2073	9	।	।	punc	-	-	-	-	-	-	-	8.0	हैं	rsym
2074	1	क्योंकि	क्योंकि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
2074	2	यह	यह	pn	any	sg	3	d	-	-	-	3.0	लाइसेंस	nmod__adj
2074	3	लाइसेंस	लाइसेंस	n	m	sg	3	d	0	0	-	4.0	लेकर	k2
2074	4	लेकर	ले	v	any	any	any	-	कर	kara	-	11.0	बेच	vmod
2074	5	वे	वह	pn	any	pl	3	d	0	0	-	11.0	बेच	k1
2074	6	भारत	भारत	n	m	sg	3	o	0_के_बाहर	0	-	11.0	बेच	k7p
2074	7	के	के	psp	-	-	-	-	-	-	-	6.0	भारत	lwg__psp
2074	8	बाहर	बाहर	nst	m	sg	3	d	-	-	-	6.0	भारत	lwg__psp
2074	9	दवा	दवा	n	f	sg	3	d	0	0	-	11.0	बेच	k2
2074	10	नहीं	नहीं	avy	-	-	-	-	-	-	-	11.0	बेच	lwg__neg
2074	11	बेच	बेच	v	any	pl	3	-	0_पा+गा	0	active	1.0	क्योंकि	ccof
2074	12	पाएंगी	पा	v	f	pl	3	-	गा	gA	-	11.0	बेच	lwg__vaux
2074	13	।	।	punc	-	-	-	-	-	-	-	1.0	क्योंकि	rsym
2075	1	जबकि	जबकि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
2075	2	दोनों	दो	num	any	pl	-	any	-	-	-	3.0	कंपनियां	nmod__adj
2075	3	कंपनियां	कंपनी	n	f	pl	3	d	0	0	-	7.0	कर	k1
2075	4	रोस	रोस	n	m	sg	3	o	0_से	0	-	7.0	कर	k2
2075	5	से	से	psp	-	-	-	-	-	-	-	4.0	रोस	lwg__psp
2075	6	बातचीत	बातचीत	n	f	sg	3	d	0	0	-	7.0	कर	pof
2075	7	कर	कर	v	f	pl	3	-	0_रह+या_है	0	active	1.0	जबकि	ccof
2075	8	रहीं	रह	v	f	pl	any	-	या	yA	-	7.0	कर	lwg__vaux
2075	9	हैं	है	v	any	pl	3	-	है	hE	-	8.0	रहीं	lwg__vaux_cont
2075	10	जिसमें	जो	pn	any	sg	3	o	में	meM	-	23.0	कर	k7
2075	11	वे	वह	pn	any	pl	3	d	0	0	-	23.0	कर	k1
2075	12	एशियाई	एशियाई	adj	any	any	-	o	-	-	-	13.0	देशों	nmod__adj
2075	13	देशों	देश	n	m	pl	3	o	0_में	0	-	23.0	कर	k7p
2075	14	में	में	psp	-	-	-	-	-	-	-	13.0	देशों	lwg__psp
2075	15	दवा	दवा	n	f	sg	3	o	0_का	0	-	18.0	और	r6
2075	16	के	का	psp	m	sg	-	o	-	-	-	15.0	दवा	lwg__psp
2075	17	विन	विन	n	m	sg	3	o	0	0	-	18.0	और	ccof
2075	18	और	और	avy	-	-	-	-	-	-	-	23.0	कर	rt
2075	19	उत्पादन	उत्पादन	n	m	sg	3	o	0_के_लिए	0	-	18.0	और	ccof
2075	20	के	के	psp	-	-	-	-	-	-	-	19.0	उत्पादन	lwg__psp
2075	21	लिए	लिए	psp	-	-	-	-	-	-	-	19.0	उत्पादन	lwg__psp
2075	22	बातचीत	बातचीत	n	f	sg	3	d	0	0	-	23.0	कर	pof
2075	23	कर	कर	v	f	pl	3	-	0_रह+या_है	0	active	1.0	जबकि	ccof
2075	24	रही	रह	v	f	pl	any	-	या	yA	-	23.0	कर	lwg__vaux
2075	25	हैं	है	v	any	pl	3	-	है	hE	-	24.0	रही	lwg__vaux_cont
2075	26	।	।	punc	-	-	-	-	-	-	-	1.0	जबकि	rsym
2076	1	ये	यह	pn	any	pl	3	d	-	-	-	2.0	नमूने	nmod__adj
2076	2	नमूने	नमूना	n	m	pl	3	d	0	0	-	12.0	थे	k1
2076	3	संदिग्ध	संदिग्ध	adj	any	any	-	o	-	-	-	4.0	परिस्थितियों	nmod__adj
2076	4	परिस्थितियों	परिस्थिति	n	f	pl	3	o	0_में	0	-	7.0	पाए	k7
2076	5	में	में	psp	-	-	-	-	-	-	-	4.0	परिस्थितियों	lwg__psp
2076	6	मृत	मृत	adj	any	any	-	-	-	-	-	7.0	पाए	pof
2076	7	पाए	पा	v	m	pl	any	-	या_जा+या१	yA	-	9.0	पक्षियों	nmod__k1inv
2076	8	गए	जा	v	m	pl	any	-	या१	yA1	-	7.0	पाए	lwg__vaux
2076	9	के	का	psp	m	pl	-	d	-	-	-	9.0	पक्षियों	lwg__psp
2076	10	थे	था	v	m	pl	any	-	था	WA	active	0.0	ROOT	main
2076	11	।	।	punc	-	-	-	-	-	-	-	12.0	थे	rsym
2077	1	इस	यह	pn	any	sg	3	o	-	-	-	2.0	बीच	nmod__adj
2077	2	बीच	बीच	nst	m	sg	3	d	-	-	-	6.0	कहा	sent-adv
2077	3	स्वास्थ्य	स्वास्थ्य	n	m	sg	3	d	0	0	-	4.0	मंत्रालय	pof__cn
2077	4	मंत्रालय	मंत्रालय	n	m	sg	3	o	0_ने	0	-	6.0	कहा	k1
2077	5	ने	ने	psp	-	-	-	-	-	-	-	4.0	मंत्रालय	lwg__psp
2077	6	कहा	कह	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
2077	7	कि	कि	avy	-	-	-	-	-	-	-	6.0	कहा	k2
2077	8	बर्ड	बर्ड	n	f	sg	3	d	0	0	-	9.0	फ्लू	pof__cn
2077	9	फ्लू	फ्लू	n	m	sg	3	o	0_को	0	-	11.0	लेकर	k2
2077	10	को	को	psp	-	-	-	-	-	-	-	9.0	फ्लू	lwg__psp
2077	11	लेकर	ले	v	any	any	any	-	कर	kara	-	21.0	ले	vmod
2077	12	एक	एक	num	any	any	-	any	-	-	-	14.0	दो	nmod__adj
2077	13	-JOIN	-	punc	-	-	-	-	-	-	-	12.0	एक	rsym
2077	14	दो	दो	num	any	any	-	any	-	-	-	15.0	दिन	nmod__adj
2077	15	दिन	दिन	n	m	sg	3	o	0_में	0	-	21.0	ले	k7t
2077	16	में	में	psp	-	-	-	-	-	-	-	15.0	दिन	lwg__psp
2077	17	गृह	गृह	n	m	sg	3	d	0	0	-	18.0	मंत्री	pof__cn
2077	18	मंत्री	मंत्री	n	m	sg	3	d	0	0	-	21.0	ले	k1
2077	19	भी	भी	avy	-	-	-	-	-	-	-	18.0	मंत्री	lwg__rp
2077	20	बैठक	बैठक	n	f	sg	3	d	0	0	-	21.0	ले	k2
2077	21	ले	ले	v	m	sg	3h	-	0_सक+ता_है	0	active	7.0	कि	ccof
2077	22	सकते	सक	v	m	sg	3h	-	ता	wA	-	21.0	ले	lwg__vaux
2077	23	हैं	है	v	any	sg	3h	-	है	hE	-	22.0	सकते	lwg__vaux_cont
2077	24	।	।	punc	-	-	-	-	-	-	-	6.0	कहा	rsym
2078	1	वरिष्ठ	वरिष्ठ	adj	any	any	-	o	-	-	-	2.0	भाजपा	nmod__adj
2078	2	भाजपा	भाजपा	n	f	sg	3	d	0	0	-	3.0	नेता	nmod__adj
2078	3	नेता	नेता	n	m	sg	3	d	0	0	-	6.0	आडवाणी	nmod__adj
2078	4	लाल	लाल	n	m	sg	3	d	0	0	-	6.0	आडवाणी	pof__cn
2078	5	कृष्ण	कृष्ण	n	m	sg	3	d	0	0	-	6.0	आडवाणी	pof__cn
2078	6	आडवाणी	आडवाणी	n	any	sg	3	o	0	0	-	7.0	और	ccof
2078	7	और	और	avy	-	-	-	-	-	-	-	32.0	किया	k1
2078	8	पार्टी	पार्टी	n	f	sg	3	d	0	0	-	9.0	अध्यक्ष	pof__cn
2078	9	अध्यक्ष	अध्यक्ष	n	m	sg	3	d	0	0	-	11.0	सिंह	nmod__adj
2078	10	राजनाथ	राजनाथ	n	m	sg	3	d	0	0	-	11.0	सिंह	pof__cn
2078	11	सिंह	सिंह	n	any	sg	3	o	0_ने	0	-	7.0	और	ccof
2078	12	ने	ने	psp	-	-	-	-	-	-	-	11.0	सिंह	lwg__psp
2078	13	७	७	n	any	sg	3	d	0	0	-	14.0	मार्च	pof__cn
2078	14	मार्च	मार्च	n	m	sg	3	o	0_को	0	-	22.0	लेने	k7t
2078	15	को	को	psp	-	-	-	-	-	-	-	14.0	मार्च	lwg__psp
2078	16	विस्फोट	विस्फोट	n	m	sg	3	o	0_के_बाद	0	-	22.0	लेने	k7t
2078	17	के	के	psp	-	-	-	-	-	-	-	16.0	विस्फोट	lwg__psp
2078	18	बाद	बाद	nst	m	sg	3	d	-	-	-	16.0	विस्फोट	lwg__psp
2078	19	स्थिति	स्थिति	n	f	sg	3	o	0_का	0	-	21.0	जायजा	r6-k2
2078	20	का	का	psp	m	sg	-	d	-	-	-	19.0	स्थिति	lwg__psp
2078	21	जायजा	जायजा	n	m	sg	3	d	0	0	-	22.0	लेने	pof
2078	22	लेने	ले	v	any	any	any	o	ना_के_लिए	nA	-	32.0	किया	rt
2078	23	के	के	psp	-	-	-	-	-	-	-	22.0	लेने	lwg__psp
2078	24	लिए	लिए	psp	-	-	-	-	-	-	-	22.0	लेने	lwg__psp
2078	25	बृहस्पतिवार	बृहस्पतिवार	n	m	sg	3	o	0_को	0	-	32.0	किया	k7t
2078	26	को	को	psp	-	-	-	-	-	-	-	25.0	बृहस्पतिवार	lwg__psp
2078	27	संकट	संकट	n	m	sg	3	d	0	0	-	29.0	मंदिर	pof__cn
2078	28	मोचन	मोचन	n	m	sg	3	d	0	0	-	29.0	मंदिर	pof__cn
2078	29	मंदिर	मंदिर	n	m	sg	3	o	0_का	0	-	31.0	दौरा	r6-k2
2078	30	का	का	psp	m	sg	-	d	-	-	-	29.0	मंदिर	lwg__psp
2078	31	दौरा	दौरा	n	m	sg	3	d	0	0	-	32.0	किया	pof
2078	32	किया	कर	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
2078	33	।	।	punc	-	-	-	-	-	-	-	32.0	किया	rsym
2079	1	भाजपा	भाजपा	n	f	sg	3	d	0	0	-	2.0	नेताओं	nmod__adj
2079	2	नेताओं	नेता	n	m	pl	3	o	0_ने	0	-	17.0	की	k1
2079	3	ने	ने	psp	-	-	-	-	-	-	-	2.0	नेताओं	lwg__psp
2079	4	बनारस	बनारस	n	m	sg	3	d	0	0	-	6.0	यूनीवर्सिटी	pof__cn
2079	5	हिंदू	हिंदू	n	m	sg	3	d	0	0	-	6.0	यूनीवर्सिटी	pof__cn
2079	6	यूनीवर्सिटी	यूनीवर्सिटी	n	f	sg	3	d	0	0	-	7.0	कैंपस	nmod__adj
2079	7	कैंपस	कैंपस	n	m	sg	3	o	0_में	0	-	17.0	की	k7p
2079	8	में	में	psp	-	-	-	-	-	-	-	7.0	कैंपस	lwg__psp
2079	9	सर	सर	n	m	sg	3	d	0	0	-	11.0	हॉस्पिटल	pof__cn
2079	10	सुंदरलाल	सुंदरलाल	n	m	sg	3	d	0	0	-	11.0	हॉस्पिटल	pof__cn
2079	11	हॉस्पिटल	हॉस्पिटल	n	m	sg	3	d	0	0	-	12.0	जाकर	k7p
2079	12	जाकर	जा	v	any	any	any	-	कर	kara	-	17.0	की	vmod
2079	13	घायलों	घायल	n	m	pl	3	o	0_से	0	-	17.0	की	ras-k1
2079	14	से	से	psp	-	-	-	-	-	-	-	13.0	घायलों	lwg__psp
2079	15	भी	भी	avy	-	-	-	-	-	-	-	13.0	घायलों	lwg__rp
2079	16	मुलाकात	मुलाकात	n	f	sg	3	d	0	0	-	17.0	की	pof
2079	17	की	कर	v	f	sg	any	-	या	yA	active	0.0	ROOT	main
2079	18	।	।	punc	-	-	-	-	-	-	-	17.0	की	rsym
2080	1	पार्टी	पार्टी	n	f	sg	3	o	0_का	0	-	4.0	नेताओं	r6
2080	2	के	का	psp	m	pl	-	o	-	-	-	1.0	पार्टी	lwg__psp
2080	3	वरिष्ठ	वरिष्ठ	adj	any	any	-	o	-	-	-	4.0	नेताओं	nmod__adj
2080	4	नेताओं	नेता	n	m	pl	3	o	0	0	-	7.0	आहलूवालिया	nmod
2080	5	एस.	एस.	n	m	sg	3	d	0	0	-	7.0	आहलूवालिया	pof__cn
2080	6	एस.	एस.	n	m	sg	3	d	0	0	-	7.0	आहलूवालिया	pof__cn
2080	7	आहलूवालिया	आहलूवालिया	n	any	sg	3	o	0	0	-	11.0	और	ccof
2080	8	,	COMMA	punc	-	-	-	-	-	-	-	7.0	आहलूवालिया	rsym
2080	9	संतोष	संतोष	n	m	sg	3	d	0	0	-	10.0	गंगवार	pof__cn
